state,crop,crop_category,suitability_score,priority,primary_season,agro_climatic_zone,area_under_cultivation_hectares,average_yield_kg_per_hectare,production_tons,productivity_kg_per_hectare_per_day,water_requirement_mm,temperature_min_celsius,temperature_max_celsius,soil_ph_min,soil_ph_max,rainfall_requirement_mm
Nagaland,lettuce,vegetables_leafy,53.6,very_low,kharif,hill_regions,3618,4412,136525,34,1350,21,26,5.6,8,514
Nagaland,kale,vegetables_leafy,48.8,very_low,kharif,hill_regions,15019,3908,133710,11.5,1140,20,35,5.8,8.2,759
Nagaland,mustard_leaves,vegetables_leafy,40.9,very_low,kharif,hill_regions,21847,5093,99309,48.2,1207,18,38,5.8,7.3,545
Nagaland,curry_leaves,vegetables_leafy,44.4,very_low,kharif,hill_regions,3686,6443,103937,22.3,590,17,31,5.9,8.1,863
Nagaland,coriander_leaves,vegetables_leafy,51.2,very_low,kharif,hill_regions,19818,2411,193130,26.4,1133,20,36,6.5,7.3,679
Nagaland,potato,vegetables_root,86.7,high,rabi,hill_regions,126899,1033,1262141,33.5,773,14,27,6.4,8.1,602
Nagaland,sweet_potato,vegetables_root,41.1,very_low,kharif,hill_regions,3183,6503,95111,27.4,1351,12,34,6.2,7.1,635
Nagaland,carrot,vegetables_root,48.6,very_low,kharif,hill_regions,8414,5256,51201,9.8,381,17,28,6.4,8.3,614
Nagaland,radish,vegetables_root,52.5,very_low,kharif,hill_regions,3460,5299,112386,8.8,608,10,31,5.8,7.9,479
Nagaland,turnip,vegetables_root,40.5,very_low,kharif,hill_regions,13496,3794,54265,26.1,1177,17,26,5.7,7.3,757
Nagaland,beetroot,vegetables_root,40.4,very_low,kharif,hill_regions,9577,3482,88777,22.6,1473,24,40,6.5,7.3,975
Nagaland,onion_vegetable,vegetables_root,44.8,very_low,kharif,hill_regions,9316,3025,187979,14.4,1186,20,31,6,7.2,1129
Nagaland,garlic_vegetable,vegetables_root,54.5,very_low,kharif,hill_regions,20974,1578,75868,19.9,934,12,36,6.2,7.2,418
Nagaland,ginger_vegetable,vegetables_root,40.5,very_low,kharif,hill_regions,8516,2577,157030,11.4,755,21,36,6.1,7.2,462
Nagaland,turmeric_vegetable,vegetables_root,48.7,very_low,kharif,hill_regions,9114,3453,34961,16.6,1339,19,33,6.1,7.6,719
Nagaland,yam,vegetables_root,45.4,very_low,kharif,hill_regions,5861,1543,5616,12.8,527,23,37,6.5,7.5,661
Nagaland,taro,vegetables_root,50.8,very_low,kharif,hill_regions,11481,5028,100832,39.5,1068,24,43,5.9,7.1,309
Nagaland,cassava,vegetables_root,41.8,very_low,kharif,hill_regions,4364,1370,57524,13.6,868,11,41,6.3,7.6,1119
Nagaland,tomato,vegetables_fruit,42.8,very_low,kharif,hill_regions,14463,3307,17975,12.7,1321,19,29,6,7.2,388
Nagaland,brinjal_eggplant,vegetables_fruit,53.6,very_low,kharif,hill_regions,7048,7643,61264,20.1,554,18,36,5.5,8,1009
Nagaland,okra_ladyfinger,vegetables_fruit,49.2,very_low,kharif,hill_regions,7771,2343,152913,13.5,318,11,40,5.5,7.4,416
Nagaland,bottle_gourd,vegetables_fruit,51.3,very_low,kharif,hill_regions,4283,6252,120528,28.5,558,18,43,5.6,7.4,556
Nagaland,bitter_gourd,vegetables_fruit,49.5,very_low,kharif,hill_regions,4932,2512,170980,39,1414,22,33,5.6,7.9,616
Nagaland,ridge_gourd,vegetables_fruit,46.4,very_low,kharif,hill_regions,17353,1482,28755,32.4,1348,23,36,5.5,7.5,1126
Nagaland,snake_gourd,vegetables_fruit,47.5,very_low,kharif,hill_regions,6783,1175,113611,42.6,1487,22,36,6.1,8.2,317
Nagaland,ash_gourd,vegetables_fruit,54.3,very_low,kharif,hill_regions,19645,6351,25306,12.4,659,13,33,6.1,7.7,350
Nagaland,pumpkin,vegetables_fruit,54.6,very_low,kharif,hill_regions,15774,1517,119940,12.8,1083,19,43,5.8,7.2,1078
Nagaland,cucumber,vegetables_fruit,45,very_low,zaid,hill_regions,7198,2022,34908,22.3,560,16,32,6.3,8.4,390
Nagaland,watermelon,vegetables_fruit,52.3,very_low,zaid,hill_regions,19751,7974,76943,42.4,1075,14,39,6,7.3,456
Nagaland,muskmelon,vegetables_fruit,50.7,very_low,zaid,hill_regions,12978,4509,35109,24.3,1332,22,38,6.5,8.3,430
Nagaland,capsicum,vegetables_fruit,46,very_low,kharif,hill_regions,5958,6434,15858,44.6,939,21,25,5.6,7.9,1054
Nagaland,chilli_vegetable,vegetables_fruit,53.1,very_low,kharif,hill_regions,4965,2365,167609,10.1,1091,18,33,5.9,8.4,1075
Nagaland,drumstick,vegetables_fruit,53,very_low,kharif,hill_regions,2101,7984,21238,28.2,544,17,31,6.4,8.5,669
Nagaland,green_peas,vegetables_legume,41.1,very_low,kharif,hill_regions,8907,7901,16847,10.4,1109,21,34,5.8,7.5,604
Nagaland,french_bean,vegetables_legume,43.4,very_low,kharif,hill_regions,2010,3850,161627,5.2,1341,20,26,6.4,7.7,887
Nagaland,cluster_bean_vegetable,vegetables_legume,53.2,very_low,kharif,hill_regions,11454,2663,57091,39.5,1408,11,25,6.3,7.6,548
Nagaland,broad_bean,vegetables_legume,42.8,very_low,kharif,hill_regions,16451,7839,45012,48.4,589,22,29,6.3,7.5,476
Nagaland,berseem,fodder,54,very_low,kharif,hill_regions,14168,1760,1286,44.2,962,16,26,6.1,7.6,735
Nagaland,lucerne_alfalfa,fodder,49.5,very_low,kharif,hill_regions,21909,5585,62054,19.8,820,13,32,6.3,8.3,865
Nagaland,oats_fodder,fodder,48.7,very_low,kharif,hill_regions,11858,6642,109497,6.6,1150,20,26,5.7,8.2,803
Nagaland,sorghum_fodder,fodder,52.3,very_low,kharif,hill_regions,552,2133,49658,28.5,1315,20,44,5.6,7.2,375
Nagaland,maize_fodder,fodder,48.1,very_low,kharif,hill_regions,10533,1928,12798,25.7,688,22,41,5.6,8.2,807
Nagaland,bajra_fodder,fodder,47.6,very_low,kharif,hill_regions,8829,1417,26511,9.3,889,19,42,6.2,8.4,984
Nagaland,cowpea_fodder,fodder,44.5,very_low,kharif,hill_regions,9708,4961,95979,36.6,307,21,27,5.5,7.8,823
Nagaland,stylo,fodder,40.5,very_low,kharif,hill_regions,10950,1367,115662,14.5,1232,14,34,6.4,8.2,1003
Nagaland,para_grass,fodder,42.4,very_low,kharif,hill_regions,6684,3874,79738,20.7,733,17,40,5.8,8.4,785
Nagaland,guinea_grass,fodder,52.6,very_low,kharif,hill_regions,15882,1359,131191,28.6,784,11,39,5.6,7.3,413
Nagaland,napier_grass,fodder,40.1,very_low,kharif,hill_regions,6463,2046,59642,27.5,854,15,34,5.9,8.2,326
Nagaland,tulsi,medicinal,53,very_low,kharif,hill_regions,10780,3835,35138,32.7,1199,16,34,5.6,8.4,1062
Nagaland,neem,medicinal,46,very_low,kharif,hill_regions,8099,6112,104696,25.7,273,24,41,6.3,7.5,560
Nagaland,aloe_vera,medicinal,48.6,very_low,kharif,hill_regions,25181,2882,130940,37.6,494,16,28,6.2,8.3,1089
Nagaland,ashwagandha,medicinal,50.1,very_low,kharif,hill_regions,11257,7049,84894,23.6,1395,22,42,6.4,7.6,1073
Nagaland,brahmi,medicinal,48.6,very_low,kharif,hill_regions,6882,4294,23770,48.7,271,24,28,5.9,7.6,957
Nagaland,kalmegh,medicinal,43.2,very_low,kharif,hill_regions,22336,6529,25571,26.4,1429,14,27,6,8.4,738
Nagaland,giloy,medicinal,46.1,very_low,kharif,hill_regions,21567,1343,28426,11,310,14,29,6,7.5,664
Nagaland,stevia,medicinal,54.1,very_low,kharif,hill_regions,5174,2799,57669,38.1,1262,17,42,6.3,7.2,520
Nagaland,mentha_mint,medicinal,50.1,very_low,kharif,hill_regions,11278,2608,205124,14,1106,10,25,6,8,428
Nagaland,lemongrass,medicinal,51.5,very_low,kharif,hill_regions,6769,3158,75706,41.2,285,12,42,5.9,7.7,451
Nagaland,citronella,medicinal,54.9,very_low,kharif,hill_regions,341,4855,198640,24.4,767,15,25,6.3,7.7,777
Nagaland,palmarosa,medicinal,43.8,very_low,kharif,hill_regions,20438,4870,185888,10.2,1222,18,29,5.6,7.5,1070
Nagaland,vetiver,medicinal,51.8,very_low,kharif,hill_regions,2277,7683,56122,32.3,1244,11,38,5.5,7.2,950
Nagaland,rosemary,medicinal,42.3,very_low,kharif,hill_regions,4827,3948,11831,39,302,22,38,5.9,8.3,467
Nagaland,lavender,medicinal,44,very_low,kharif,hill_regions,4940,7907,16522,42.4,1047,10,43,6.5,8.4,751
Nagaland,bamboo,timber,43.3,very_low,kharif,hill_regions,11016,3651,101038,40.8,472,16,44,5.7,7.5,332
Nagaland,eucalyptus,timber,45,very_low,kharif,hill_regions,1895,1010,80256,18.6,223,22,36,5.7,8.3,528
Nagaland,teak,timber,43.4,very_low,kharif,hill_regions,5234,7152,179231,18.9,244,11,27,6.4,7.6,329
Nagaland,sal,timber,48.3,very_low,kharif,hill_regions,3437,2125,86354,5,770,11,36,5.8,7,714
Nagaland,sandalwood,timber,48.6,very_low,kharif,hill_regions,11481,3597,89677,31.1,1330,18,28,6.3,8.2,1175
Nagaland,rosewood,timber,41.4,very_low,kharif,hill_regions,10841,5696,171140,29,1091,15,30,5.8,7.1,556
Nagaland,pine,timber,42.6,very_low,kharif,hill_regions,8927,6356,77040,25.8,501,22,26,6.5,7.7,467
Nagaland,deodar,timber,45.3,very_low,kharif,hill_regions,1802,3347,45762,10.8,1078,22,36,5.8,7.2,313
Nagaland,button_mushroom,mushroom,51,very_low,kharif,hill_regions,10867,1713,37558,41.7,823,24,44,6.3,7.4,508
Nagaland,oyster_mushroom,mushroom,43.8,very_low,kharif,hill_regions,10169,5945,228148,41.9,976,12,28,6,8.4,1114
Nagaland,shiitake,mushroom,42.5,very_low,kharif,hill_regions,9341,4342,15182,21.6,1441,24,36,6.1,7.3,967
Nagaland,milky_mushroom,mushroom,40.8,very_low,kharif,hill_regions,228,3699,98064,49.2,1068,21,30,6,8.1,747
Nagaland,rose,flowers,41.3,very_low,kharif,hill_regions,5642,1683,95042,8.4,1018,19,30,6.5,8.2,398
Nagaland,jasmine,flowers,51.2,very_low,kharif,hill_regions,12843,6605,20806,34.8,1321,14,26,5.5,7.2,303
Nagaland,marigold,flowers,44.9,very_low,kharif,hill_regions,1906,5557,126858,45.5,528,21,43,6.4,8.3,1007
Nagaland,chrysanthemum,flowers,44.4,very_low,kharif,hill_regions,5753,1383,93227,21.1,1445,21,33,5.6,7.4,905
Nagaland,tuberose,flowers,52.4,very_low,kharif,hill_regions,4167,2091,10329,16.7,1267,12,35,5.9,7.5,856
Nagaland,gladiolus,flowers,47.5,very_low,kharif,hill_regions,11552,2959,85964,48.1,1147,16,39,6.3,7.5,934
Nagaland,lily,flowers,46.5,very_low,kharif,hill_regions,7975,7564,121371,20.9,745,15,27,5.6,7.5,712
Nagaland,orchid,flowers,45.4,very_low,kharif,hill_regions,5994,2013,17431,10.4,876,11,30,6,7.3,701
Nagaland,carnation,flowers,45.1,very_low,kharif,hill_regions,21686,7949,115269,30.9,1430,15,36,5.9,7.8,372
Nagaland,gerbera,flowers,51.8,very_low,kharif,hill_regions,2230,6607,57672,13.9,1101,10,34,5.5,7.8,715
Nagaland,anthurium,flowers,53.7,very_low,kharif,hill_regions,3288,3481,181901,37.6,972,18,32,6.1,8.2,414
Odisha,rice,cereals,97.6,high,kharif,eastern_india,84264,1159,819331,22.2,524,24,33,5.9,7.7,404
Odisha,wheat,cereals,75.9,medium,rabi,eastern_india,48716,6996,160536,32.3,248,14,34,5.6,7.8,579
Odisha,maize,cereals,84.9,medium,kharif,eastern_india,31257,1718,41639,9.1,1084,22,28,5.9,7.5,880
Odisha,barley,cereals,42.7,very_low,rabi,eastern_india,21255,7685,64707,31.4,1151,20,25,6.5,8.4,407
Odisha,jowar_sorghum,cereals,48.2,very_low,kharif,eastern_india,14337,5882,29257,6.5,579,10,27,6.1,8.1,721
Odisha,bajra_pearl_millet,cereals,49,very_low,kharif,eastern_india,4245,5990,38375,20.7,452,18,41,6,7.2,1054
Odisha,ragi_finger_millet,cereals,41.1,very_low,kharif,eastern_india,5217,7554,114721,30.5,1068,17,27,6.2,7.7,870
Odisha,foxtail_millet,cereals,40.7,very_low,kharif,eastern_india,7620,4216,23405,15.8,1021,10,33,6,7.5,1038
Odisha,proso_millet,cereals,40.9,very_low,kharif,eastern_india,19831,4123,202040,36.6,1410,17,34,6,7.1,1117
Odisha,barnyard_millet,cereals,50,very_low,kharif,eastern_india,20724,7955,29403,38.7,953,16,44,6.4,8,644
Odisha,little_millet,cereals,50,very_low,kharif,eastern_india,5300,4152,35192,27.5,1136,10,40,5.5,7.8,816
Odisha,kodo_millet,cereals,51.4,very_low,kharif,eastern_india,10675,1464,140001,28,632,13,27,5.8,7.7,729
Odisha,oats,cereals,48.7,very_low,kharif,eastern_india,15881,4471,58571,7.2,978,19,36,6.4,8.1,1080
Odisha,gram_chickpea,pulses,55.9,low,rabi,eastern_india,14943,5599,165007,40,699,13,30,5.7,7.3,495
Odisha,tur_arhar,pulses,40.2,very_low,kharif,eastern_india,9865,1158,72147,45.7,864,24,35,6.5,7.3,560
Odisha,moong_green_gram,pulses,50.5,very_low,kharif,eastern_india,24593,4875,20529,21.4,312,14,30,5.9,8.3,435
Odisha,urad_black_gram,pulses,44.6,very_low,kharif,eastern_india,4615,3524,29867,47.4,746,11,34,5.7,7.3,556
Odisha,masur_lentil,pulses,41.9,very_low,kharif,eastern_india,19392,3759,134690,22.5,413,15,36,5.5,8,968
Odisha,rajma_kidney_bean,pulses,52.9,very_low,kharif,eastern_india,121,1512,89134,39.5,1286,17,35,5.8,8.3,1046
Odisha,cowpea_lobhia,pulses,45.9,very_low,kharif,eastern_india,12289,1183,114123,25.1,773,20,37,5.8,8.4,1187
Odisha,field_pea,pulses,47.9,very_low,kharif,eastern_india,11861,4400,160524,16,340,23,29,6.2,7.3,1164
Odisha,black_eyed_pea,pulses,51.9,very_low,kharif,eastern_india,26997,1590,98537,34.2,1243,13,43,5.7,8.3,761
Odisha,horse_gram,pulses,47.7,very_low,kharif,eastern_india,1965,3429,59775,26.6,1160,15,33,6.4,8.1,320
Odisha,moth_bean,pulses,52.2,very_low,kharif,eastern_india,28021,6851,150099,17.5,1050,20,30,5.8,7.6,877
Odisha,cluster_bean_guar,pulses,44.4,very_low,kharif,eastern_india,19007,3065,163166,26.3,331,10,31,5.8,8.3,963
Odisha,groundnut_peanut,oilseeds,68.3,low,kharif,eastern_india,26229,2893,277633,32.8,710,24,37,6.3,7.9,584
Odisha,mustard,oilseeds,94.6,high,rabi,eastern_india,110841,3816,222844,23.6,603,11,41,6,7.5,754
Odisha,rapeseed,oilseeds,51.3,very_low,rabi,eastern_india,5714,4354,74070,30,378,15,37,5.5,8.3,361
Odisha,sesame_til,oilseeds,85.4,high,kharif,eastern_india,103243,4191,124978,43.5,463,14,28,6.4,8.1,951
Odisha,sunflower,oilseeds,55.7,low,kharif,eastern_india,32541,3677,144875,43.3,229,19,32,6.2,7.3,514
Odisha,safflower,oilseeds,48.8,very_low,kharif,eastern_india,28856,2742,24501,31.6,745,21,35,6,8,413
Odisha,niger,oilseeds,50.2,very_low,kharif,eastern_india,16250,1970,47705,47.8,918,23,38,6.4,7.5,381
Odisha,linseed_flax,oilseeds,52,very_low,kharif,eastern_india,16244,5056,190977,12.9,1001,10,27,5.9,8.2,959
Odisha,castor,oilseeds,54.6,very_low,kharif,eastern_india,4222,2111,3327,16.9,517,16,27,6,8.4,973
Odisha,coconut,oilseeds,52.6,very_low,perennial,eastern_india,10326,5962,157520,14.3,1318,16,25,6.1,8,796
Odisha,palm_oil,oilseeds,43.2,very_low,kharif,eastern_india,7978,7822,129644,39.3,435,14,32,6,7,833
Odisha,olive,oilseeds,45.4,very_low,kharif,eastern_india,401,3250,130621,27.5,1225,20,42,5.5,7.4,793
Odisha,walnut,oilseeds,54.1,very_low,kharif,eastern_india,10901,1910,93222,24.8,1211,16,31,5.6,7.1,695
Odisha,almond,oilseeds,45.2,very_low,kharif,eastern_india,15087,1280,83893,43.8,791,17,34,5.9,7.2,413
Odisha,cotton,fiber,57.7,low,kharif,eastern_india,19675,7636,451417,35.8,1136,10,36,6.4,7.1,561
Odisha,jute,fiber,85.7,high,kharif,eastern_india,29441,4354,1356820,12.4,1181,10,27,5.8,8.2,1065
Odisha,mesta,fiber,43.3,very_low,kharif,eastern_india,10122,5545,15147,30.1,1334,11,26,5.8,8,460
Odisha,flax,fiber,52.2,very_low,kharif,eastern_india,14139,1812,197714,27.1,787,24,42,6,7.6,386
Odisha,hemp,fiber,53.9,very_low,kharif,eastern_india,8516,6273,164053,15.3,997,13,40,5.7,8,593
Odisha,sisal,fiber,40.5,very_low,kharif,eastern_india,8212,2679,63018,23.7,1100,17,31,5.6,7.5,871
Odisha,coir,fiber,51.1,very_low,kharif,eastern_india,8817,2254,23538,28.9,575,19,44,5.6,7.9,1130
Odisha,sugarcane,sugar,72.6,medium,perennial,eastern_india,13989,5494,566067,34.9,904,21,25,6.5,7.3,409
Odisha,sugar_beet,sugar,54.1,very_low,kharif,eastern_india,20414,1733,171949,32.4,1151,24,28,6,8.1,690
Odisha,turmeric,spices,40.8,very_low,kharif,eastern_india,7411,2995,13590,20.3,461,10,28,6.4,7,996
Odisha,coriander,spices,51.3,very_low,kharif,eastern_india,4605,7146,81006,12.8,757,12,32,6,7.5,891
Odisha,cumin,spices,54,very_low,kharif,eastern_india,6143,6168,72082,24.3,1257,23,36,5.7,7.7,753
Odisha,fennel,spices,46.5,very_low,kharif,eastern_india,7282,4125,25676,45.7,1350,21,33,5.9,8.1,847
Odisha,fenugreek,spices,49,very_low,kharif,eastern_india,7765,7313,8683,20.3,861,20,26,6.4,7.1,1071
Odisha,ajwain,spices,40.4,very_low,kharif,eastern_india,10486,7021,102711,10.2,884,11,28,5.7,7.1,1103
Odisha,black_pepper,spices,41.9,very_low,kharif,eastern_india,14218,2390,180407,20.6,1376,24,43,6.3,7.4,408
Odisha,cardamom_small,spices,48.5,very_low,kharif,eastern_india,14323,6214,38168,5.8,508,18,26,6.2,8,452
Odisha,cardamom_large,spices,48.9,very_low,kharif,eastern_india,10697,7672,19354,23.3,1347,15,33,6.2,8,320
Odisha,cinnamon,spices,46.8,very_low,kharif,eastern_india,10525,4889,86858,34.4,531,13,32,5.7,8,842
Odisha,clove,spices,43.2,very_low,kharif,eastern_india,12901,1889,47380,29.3,639,22,34,6.4,7.2,901
Odisha,nutmeg,spices,53.3,very_low,kharif,eastern_india,2288,4196,121969,33.5,1037,20,25,5.9,7.1,584
Odisha,ginger,spices,52.3,very_low,kharif,eastern_india,23024,2205,73595,41.4,480,12,33,5.9,8.5,710
Odisha,garlic,spices,52.9,very_low,kharif,eastern_india,4616,6007,61849,9.3,1337,14,31,5.8,7.3,691
Odisha,onion,spices,76.4,medium,rabi,eastern_india,99612,3378,27449,13,1137,18,44,6.2,7.3,408
Odisha,chilli,spices,47.8,very_low,kharif,eastern_india,4054,5211,161309,37.7,1063,21,27,5.7,7.1,430
Odisha,tamarind,spices,53.7,very_low,kharif,eastern_india,9611,5840,74614,29.9,831,16,43,5.5,7.1,743
Odisha,vanilla,spices,45,very_low,kharif,eastern_india,18125,6425,127524,21.6,511,21,41,6,8.3,1170
Odisha,saffron,spices,47.1,very_low,kharif,eastern_india,7543,7926,33972,32.8,1102,13,36,5.8,8.3,943
Odisha,mint,spices,52.4,very_low,kharif,eastern_india,618,6953,43382,13.1,319,17,28,6.1,8.1,781
Odisha,basil,spices,53.6,very_low,kharif,eastern_india,6542,2142,91890,47,719,14,30,6.4,8,1092
Odisha,oregano,spices,41.8,very_low,kharif,eastern_india,13262,7279,59778,19.1,1386,10,34,6,7.2,655
Odisha,thyme,spices,50.8,very_low,kharif,eastern_india,5488,6473,137135,40.1,1300,24,41,6.5,8.1,895
Odisha,tea,plantation,94,high,perennial,eastern_india,195569,6328,494758,46.1,781,12,40,5.9,7.3,530
Odisha,coffee_arabica,plantation,40.5,very_low,perennial,eastern_india,7048,7063,42451,33.2,1252,15,38,5.9,8,495
Odisha,coffee_robusta,plantation,54.7,very_low,perennial,eastern_india,5879,3004,55436,24.3,598,13,28,6.3,7.3,996
Odisha,rubber,plantation,47.3,very_low,perennial,eastern_india,1988,7250,55237,13.3,1114,22,31,6.1,7.4,372
Odisha,cocoa,plantation,46,very_low,kharif,eastern_india,11615,3836,73443,25.7,613,19,26,6.3,7.3,870
Odisha,cashew,plantation,46.7,very_low,kharif,eastern_india,21085,2429,138063,13.5,361,23,28,5.7,7.2,723
Odisha,areca_nut,plantation,53.8,very_low,kharif,eastern_india,8350,3880,41178,30.7,926,15,42,5.6,7.1,1191
Odisha,betelvine,plantation,51.2,very_low,kharif,eastern_india,15821,3939,131371,9.2,1185,18,44,6.1,7.2,729
Odisha,black_pepper_plantation,plantation,40.9,very_low,kharif,eastern_india,12624,3587,193009,47.3,1438,13,39,6.4,7.9,492
Odisha,mango,fruits_tropical,52.3,very_low,kharif,eastern_india,19490,3054,42326,33.1,827,20,27,5.6,7.5,532
Odisha,banana,fruits_tropical,79.3,medium,perennial,eastern_india,72648,6381,159169,46.4,1223,19,43,5.8,7.6,377
Odisha,papaya,fruits_tropical,46.8,very_low,kharif,eastern_india,12477,1448,5422,23.9,445,21,38,5.8,7.1,464
Odisha,pineapple,fruits_tropical,80.4,medium,kharif,eastern_india,49749,6613,1035938,7.2,1391,16,44,6,7.4,1177
Odisha,jackfruit,fruits_tropical,43.6,very_low,kharif,eastern_india,5015,5723,91139,48.7,440,16,37,6.5,7.5,657
Odisha,guava,fruits_tropical,46.9,very_low,kharif,eastern_india,12331,1643,84923,29,514,17,41,5.9,7.2,336
Odisha,coconut_fruit,fruits_tropical,51.7,very_low,kharif,eastern_india,15478,5320,58062,30.4,794,23,34,5.6,7.9,860
Odisha,passion_fruit,fruits_tropical,51.5,very_low,kharif,eastern_india,12860,3464,112692,45.5,1473,24,29,6,7.4,631
Odisha,dragon_fruit,fruits_tropical,40.5,very_low,kharif,eastern_india,5325,3552,29566,15.4,1173,14,39,5.9,8.2,450
Odisha,rambutan,fruits_tropical,42.4,very_low,kharif,eastern_india,21606,2000,14130,47.1,352,13,43,6.3,7.5,1159
Odisha,sapota,fruits_tropical,48.5,very_low,kharif,eastern_india,8080,4760,52474,49.7,398,19,34,5.8,8,901
Odisha,custard_apple,fruits_tropical,52.8,very_low,kharif,eastern_india,15614,3279,116965,21.2,560,18,38,6.1,8.4,568
Odisha,wood_apple,fruits_tropical,45.6,very_low,kharif,eastern_india,14113,1013,58502,16.4,1291,22,30,5.6,7.3,458
Odisha,apple,fruits_temperate,43.6,very_low,kharif,eastern_india,7126,3237,65867,20.5,1259,24,33,5.5,7.4,391
Odisha,pear,fruits_temperate,45.2,very_low,kharif,eastern_india,11994,2700,140629,10.9,496,20,28,6.2,8.5,1048
Odisha,peach,fruits_temperate,42.4,very_low,kharif,eastern_india,8737,7941,157474,10.7,1381,12,31,5.9,7.4,1067
Odisha,plum,fruits_temperate,44.9,very_low,kharif,eastern_india,26188,6885,73096,37,894,21,28,6.1,8.2,985
Odisha,apricot,fruits_temperate,54.5,very_low,kharif,eastern_india,3934,4335,27753,18.9,428,22,43,5.6,7.2,505
Odisha,cherry,fruits_temperate,47.6,very_low,kharif,eastern_india,2085,5457,31070,48.7,1368,24,27,6,7.2,840
Odisha,strawberry,fruits_temperate,43.5,very_low,kharif,eastern_india,16456,5001,167813,27.5,550,19,44,6.1,7.9,1141
Odisha,kiwi,fruits_temperate,47.7,very_low,kharif,eastern_india,5029,4759,51207,25.4,421,13,29,5.8,7.2,1028
Odisha,grape,fruits_temperate,43.3,very_low,kharif,eastern_india,474,1734,131458,42.7,1293,16,27,5.6,7.9,1045
Odisha,pomegranate,fruits_temperate,53.5,very_low,kharif,eastern_india,5171,1706,97763,17.4,825,23,40,5.6,7,1008
Odisha,fig,fruits_temperate,48.3,very_low,kharif,eastern_india,4033,7104,151049,45.1,643,14,28,6.4,7.3,407
Odisha,persimmon,fruits_temperate,42.9,very_low,kharif,eastern_india,22646,6676,114685,49.7,289,23,33,6,7.2,330
Odisha,orange,fruits_citrus,44.7,very_low,kharif,eastern_india,6593,2031,15009,44.5,1397,24,38,6.3,8.3,893
Odisha,lime,fruits_citrus,45,very_low,kharif,eastern_india,3214,6882,73145,25.5,238,13,39,6,7.7,582
Odisha,lemon,fruits_citrus,49.1,very_low,kharif,eastern_india,26456,1213,112994,19.8,863,19,29,6.3,7.7,1192
Odisha,grapefruit,fruits_citrus,40.4,very_low,kharif,eastern_india,9555,5866,64305,48.7,739,16,43,6,7.5,947
Odisha,mandarin,fruits_citrus,49.3,very_low,kharif,eastern_india,4918,3769,9390,47.4,437,12,37,6.2,8.1,637
Odisha,sweet_lime,fruits_citrus,53.1,very_low,kharif,eastern_india,9274,6672,40842,43.7,900,23,29,6.4,8,856
Odisha,kinnow,fruits_citrus,46.3,very_low,kharif,eastern_india,13091,4489,182160,17.8,578,21,27,6.3,7.9,785
Odisha,spinach,vegetables_leafy,43.4,very_low,kharif,eastern_india,20759,4380,80255,16.1,1180,19,29,6.3,8.3,353
Odisha,fenugreek_leaves,vegetables_leafy,51.6,very_low,kharif,eastern_india,26828,2663,80473,48.5,322,17,35,6.1,7.5,1133
Odisha,amaranth,vegetables_leafy,44.1,very_low,kharif,eastern_india,11519,2866,34926,48,929,19,40,5.6,8.1,448
Odisha,cabbage,vegetables_leafy,51.1,very_low,kharif,eastern_india,10699,5767,39675,21.1,393,23,27,6,7.4,1196
Odisha,cauliflower,vegetables_leafy,48.8,very_low,kharif,eastern_india,8715,7941,62935,25.6,581,11,29,6.1,8.1,1090
Odisha,lettuce,vegetables_leafy,51.9,very_low,kharif,eastern_india,9703,5071,47012,30.8,210,11,35,5.7,7.8,618
Odisha,kale,vegetables_leafy,53.6,very_low,kharif,eastern_india,28413,7292,228680,36.8,1448,19,41,5.6,8,1137
