crop,problem_type,problem_name,scientific_name,symptoms,treatment,prevention,severity_level,affected_plant_part,favorable_conditions,economic_loss_percent,treatment_cost_per_hectare,occurrence_season,geographical_distribution,resistance_available,organic_treatment,diagnostic_method,spread_mechanism,quarantine_importance,ipm_strategy
elderberry,disease,elderberry_early_blight,Pathogen_elderberry_1,"Typical early_blight symptoms in elderberry: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for elderberry",severe,stem,poor_drainage,40,4663,year_round,widespread,limited,trichoderma,visual_symptoms,contact,low,Integrated disease management for elderberry
elderberry,disease,elderberry_late_blight,Pathogen_elderberry_2,"Typical late_blight symptoms in elderberry: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for elderberry",high,stem,poor_drainage,33,914,summer,widespread,limited,trichoderma,visual_symptoms,wind,low,Integrated disease management for elderberry
elderberry,disease,elderberry_powdery_mildew,Pathogen_elderberry_3,"Typical powdery_mildew symptoms in elderberry: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for elderberry",medium,leaf,poor_drainage,28,1241,summer,widespread,limited,baking_soda,visual_symptoms,water,low,Integrated disease management for elderberry
elderberry,pest,elderberry_fruit_borer,Pest_elderberry_fruit_borer_1,"Typical fruit_borer damage in elderberry: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for elderberry",medium,sap,dry_weather,38,2573,year_round,widespread,yes,bt_spray,visual_identification,human_activity,medium,Integrated pest management for elderberry
elderberry,pest,elderberry_aphid,Pest_elderberry_aphid_2,"Typical aphid damage in elderberry: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for elderberry",low,root,humid_conditions,52,2834,summer,widespread,limited,neem_oil,visual_identification,wind_dispersal,medium,Integrated pest management for elderberry
elderberry,pest,elderberry_whitefly,Pest_elderberry_whitefly_3,"Typical whitefly damage in elderberry: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for elderberry",medium,fruit,warm_weather,69,5878,rabi,widespread,yes,sticky_traps,visual_identification,human_activity,medium,Integrated pest management for elderberry
elderberry,pest,elderberry_thrips,Pest_elderberry_thrips_4,"Typical thrips damage in elderberry: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for elderberry",high,leaf,warm_weather,58,3193,kharif,widespread,no,bt_spray,visual_identification,flight,low,Integrated pest management for elderberry
orange,disease,orange_anthracnose,Pathogen_orange_1,"Typical anthracnose symptoms in orange: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for orange",severe,root,high_humidity,25,4251,summer,widespread,no,trichoderma,visual_symptoms,water,medium,Integrated disease management for orange
orange,disease,orange_powdery_mildew,Pathogen_orange_2,"Typical powdery_mildew symptoms in orange: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for orange",low,stem,high_temperature,26,3117,rabi,widespread,limited,baking_soda,visual_symptoms,contact,low,Integrated disease management for orange
orange,disease,orange_black_spot,Pathogen_orange_3,"Typical black_spot symptoms in orange: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for orange",severe,leaf,high_humidity,34,2553,rabi,widespread,no,trichoderma,visual_symptoms,insects,medium,Integrated disease management for orange
orange,pest,orange_fruit_fly,Pest_orange_fruit_fly_1,"Typical fruit_fly damage in orange: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for orange",high,leaf,warm_weather,67,3958,kharif,widespread,limited,neem_oil,visual_identification,human_activity,low,Integrated pest management for orange
orange,pest,orange_scale_insect,Pest_orange_scale_insect_2,"Typical scale_insect damage in orange: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for orange",medium,root,monsoon,72,5211,rabi,widespread,limited,pheromone_traps,visual_identification,flight,low,Integrated pest management for orange
orange,pest,orange_aphid,Pest_orange_aphid_3,"Typical aphid damage in orange: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for orange",high,sap,monsoon,53,4867,summer,widespread,yes,bt_spray,visual_identification,wind_dispersal,medium,Integrated pest management for orange
orange,pest,orange_thrips,Pest_orange_thrips_4,"Typical thrips damage in orange: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for orange",low,leaf,humid_conditions,37,4280,rabi,widespread,limited,bt_spray,visual_identification,human_activity,low,Integrated pest management for orange
lime,disease,lime_early_blight,Pathogen_lime_1,"Typical early_blight symptoms in lime: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for lime",medium,stem,high_humidity,45,4994,summer,widespread,no,copper_fungicide,visual_symptoms,water,medium,Integrated disease management for lime
lime,disease,lime_late_blight,Pathogen_lime_2,"Typical late_blight symptoms in lime: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for lime",low,fruit,high_temperature,20,3491,summer,widespread,yes,baking_soda,visual_symptoms,contact,low,Integrated disease management for lime
lime,disease,lime_powdery_mildew,Pathogen_lime_3,"Typical powdery_mildew symptoms in lime: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for lime",high,flower,high_humidity,13,1826,rabi,widespread,limited,neem_oil,visual_symptoms,water,medium,Integrated disease management for lime
lime,pest,lime_fruit_borer,Pest_lime_fruit_borer_1,"Typical fruit_borer damage in lime: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lime",high,leaf,monsoon,50,1290,kharif,widespread,yes,bt_spray,visual_identification,flight,low,Integrated pest management for lime
lime,pest,lime_aphid,Pest_lime_aphid_2,"Typical aphid damage in lime: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lime",high,fruit,monsoon,42,5961,kharif,widespread,yes,sticky_traps,visual_identification,wind_dispersal,medium,Integrated pest management for lime
lime,pest,lime_whitefly,Pest_lime_whitefly_3,"Typical whitefly damage in lime: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lime",medium,root,dry_weather,63,2450,year_round,widespread,yes,neem_oil,visual_identification,wind_dispersal,medium,Integrated pest management for lime
lime,pest,lime_thrips,Pest_lime_thrips_4,"Typical thrips damage in lime: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lime",medium,stem,monsoon,31,3909,kharif,widespread,yes,sticky_traps,visual_identification,flight,medium,Integrated pest management for lime
lemon,disease,lemon_early_blight,Pathogen_lemon_1,"Typical early_blight symptoms in lemon: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for lemon",high,stem,wet_conditions,22,4036,year_round,widespread,limited,baking_soda,visual_symptoms,water,low,Integrated disease management for lemon
lemon,disease,lemon_late_blight,Pathogen_lemon_2,"Typical late_blight symptoms in lemon: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for lemon",high,fruit,high_humidity,20,4792,year_round,widespread,no,trichoderma,visual_symptoms,insects,low,Integrated disease management for lemon
lemon,disease,lemon_powdery_mildew,Pathogen_lemon_3,"Typical powdery_mildew symptoms in lemon: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for lemon",severe,leaf,poor_drainage,28,2079,year_round,widespread,no,copper_fungicide,visual_symptoms,wind,low,Integrated disease management for lemon
lemon,pest,lemon_fruit_borer,Pest_lemon_fruit_borer_1,"Typical fruit_borer damage in lemon: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lemon",severe,leaf,humid_conditions,24,3960,rabi,widespread,no,bt_spray,visual_identification,flight,low,Integrated pest management for lemon
lemon,pest,lemon_aphid,Pest_lemon_aphid_2,"Typical aphid damage in lemon: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lemon",severe,leaf,warm_weather,65,4780,rabi,widespread,no,neem_oil,visual_identification,crawling,low,Integrated pest management for lemon
lemon,pest,lemon_whitefly,Pest_lemon_whitefly_3,"Typical whitefly damage in lemon: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lemon",medium,stem,monsoon,59,4906,year_round,widespread,yes,bt_spray,visual_identification,crawling,low,Integrated pest management for lemon
lemon,pest,lemon_thrips,Pest_lemon_thrips_4,"Typical thrips damage in lemon: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for lemon",low,root,warm_weather,42,1012,rabi,widespread,limited,sticky_traps,visual_identification,crawling,medium,Integrated pest management for lemon
grapefruit,disease,grapefruit_anthracnose,Pathogen_grapefruit_1,"Typical anthracnose symptoms in grapefruit: leaf spots, wilting, discoloration",Fungicide spray - propiconazole as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for grapefruit",severe,stem,high_temperature,40,3568,summer,widespread,limited,copper_fungicide,visual_symptoms,water,low,Integrated disease management for grapefruit
grapefruit,disease,grapefruit_powdery_mildew,Pathogen_grapefruit_2,"Typical powdery_mildew symptoms in grapefruit: leaf spots, wilting, discoloration",Fungicide spray - propiconazole as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for grapefruit",high,leaf,poor_drainage,21,2000,rabi,widespread,limited,baking_soda,visual_symptoms,insects,low,Integrated disease management for grapefruit
grapefruit,disease,grapefruit_black_spot,Pathogen_grapefruit_3,"Typical black_spot symptoms in grapefruit: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for grapefruit",severe,fruit,high_temperature,17,1647,year_round,widespread,limited,neem_oil,visual_symptoms,insects,medium,Integrated disease management for grapefruit
grapefruit,pest,grapefruit_fruit_fly,Pest_grapefruit_fruit_fly_1,"Typical fruit_fly damage in grapefruit: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for grapefruit",low,root,warm_weather,61,1778,rabi,widespread,limited,pheromone_traps,visual_identification,human_activity,medium,Integrated pest management for grapefruit
grapefruit,pest,grapefruit_scale_insect,Pest_grapefruit_scale_insect_2,"Typical scale_insect damage in grapefruit: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for grapefruit",low,leaf,monsoon,42,1079,rabi,widespread,limited,bt_spray,visual_identification,flight,low,Integrated pest management for grapefruit
